out	species	is_representative	representative_out	ani_to_representative	reuse_eligible
Fusarium_oxysporum_TC1-1	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.63	False
Fusarium_oxysporum_TF1	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.91	False
Fusarium_oxysporum_TO1	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.27	False
Fusarium_oxysporum_TPB	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.08	False
Fusarium_oxysporum_TR4	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.42	False
Fusarium_oxysporum_TST	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.02	False
Fusarium_oxysporum_TX11	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.15	False
Fusarium_oxysporum_TX44	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.2	False
Fusarium_oxysporum_TXL	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.77	False
Fusarium_oxysporum_Tai3	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.9	False
Fusarium_oxysporum_Taip2a	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.8	False
Fusarium_oxysporum_Tf1208	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	94.11	False
Fusarium_oxysporum_Tf1262	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.08	False
Fusarium_oxysporum_Tm2	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.1	False
Fusarium_oxysporum_Tu58	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.61	False
Fusarium_oxysporum_Tu67	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.35	False
Fusarium_oxysporum_Tw-R1-1	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.15	False
Fusarium_oxysporum_Tw-TR4-1	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.42	False
Fusarium_oxysporum_UASWS_AC1	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.53	False
Fusarium_oxysporum_V03-2g	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.56	False
Fusarium_oxysporum_V64-1	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.98	False
Fusarium_oxysporum_VCG0120	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.31	False
Fusarium_oxysporum_VCG01220	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.63	False
Fusarium_oxysporum_VCG0125	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	99.05	True
Fusarium_oxysporum_VCG_01111	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.29	False
Fusarium_oxysporum_VCG_01112	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.3	False
Fusarium_oxysporum_VEG-01C1	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.37	False
Fusarium_oxysporum_VEG-01C2	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.38	False
Fusarium_oxysporum_VPRI10351	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.62	False
Fusarium_oxysporum_VPRI10358	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.9	False
Fusarium_oxysporum_VPRI10403	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.07	False
Fusarium_oxysporum_VPRI10405	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.02	False
Fusarium_oxysporum_VPRI10408	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.13	False
Fusarium_oxysporum_VPRI10605	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.52	False
Fusarium_oxysporum_VPRI11235	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.07	False
Fusarium_oxysporum_VPRI11409	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.02	False
Fusarium_oxysporum_VPRI11681	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.86	False
Fusarium_oxysporum_VPRI11762	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.13	False
Fusarium_oxysporum_VPRI12300	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.36	False
Fusarium_oxysporum_VPRI13039	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.06	False
Fusarium_oxysporum_VPRI16234	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.36	False
Fusarium_oxysporum_VPRI16235	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.07	False
Fusarium_oxysporum_VPRI16963	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.15	False
Fusarium_oxysporum_VPRI17577	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.49	False
Fusarium_oxysporum_VPRI17796	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.16	False
Fusarium_oxysporum_VPRI19293	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.95	False
Fusarium_oxysporum_VPRI31638	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.8	False
Fusarium_oxysporum_VPRI32264	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.51	False
Fusarium_oxysporum_VPRI32287	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.5	False
Fusarium_oxysporum_VPRI32288	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.36	False
Fusarium_oxysporum_VPRI32289	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.61	False
Fusarium_oxysporum_VPRI32441	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.35	False
Fusarium_oxysporum_VPRI32442	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.14	False
Fusarium_oxysporum_VPRI41207	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.51	False
Fusarium_oxysporum_VPRI41208	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.35	False
Fusarium_oxysporum_VPRI41778	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.95	False
Fusarium_oxysporum_VPRI41836	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.97	False
Fusarium_oxysporum_VPRI41884	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.0	False
Fusarium_oxysporum_VPRI41920	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.63	False
Fusarium_oxysporum_VPRI42109	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.19	False
Fusarium_oxysporum_VPRI42117	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.67	False
Fusarium_oxysporum_VPRI42118	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.35	False
Fusarium_oxysporum_VPRI42119	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.16	False
Fusarium_oxysporum_VPRI42176	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.64	False
Fusarium_oxysporum_VPRI42180	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.16	False
Fusarium_oxysporum_VPRI42181	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.54	False
Fusarium_oxysporum_VPRI42190	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.0	False
Fusarium_oxysporum_VPRI42198	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.03	False
Fusarium_oxysporum_VPRI42252	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.18	False
Fusarium_oxysporum_VPRI42253	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.02	False
Fusarium_oxysporum_VPRI42327	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.16	False
Fusarium_oxysporum_VPRI42339	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.03	False
Fusarium_oxysporum_VPRI42420	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.08	False
Fusarium_oxysporum_VPRI42760	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.07	False
Fusarium_oxysporum_VPRI42882	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.65	False
Fusarium_oxysporum_VPRI42888	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.06	False
Fusarium_oxysporum_VPRI42889	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.07	False
Fusarium_oxysporum_VPRI43193	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.14	False
Fusarium_oxysporum_VPRI43194	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.59	False
Fusarium_oxysporum_VPRI43195	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.53	False
Fusarium_oxysporum_VPRI43892	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.09	False
Fusarium_oxysporum_VPRI43893	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.22	False
Fusarium_oxysporum_VPRI43894	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.54	False
Fusarium_oxysporum_VPRI43895	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.13	False
Fusarium_oxysporum_VPRI43896	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.09	False
Fusarium_oxysporum_VPRI43897	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.07	False
Fusarium_oxysporum_VPRI43898	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.92	False
Fusarium_oxysporum_VPRI43899	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.52	False
Fusarium_oxysporum_VPRI43900	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.92	False
Fusarium_oxysporum_VPRI43901	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	96.97	False
Fusarium_oxysporum_VPRI43902	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.95	False
Fusarium_oxysporum_VPRI43903	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.83	False
Fusarium_oxysporum_VPRI43904	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.69	False
Fusarium_oxysporum_VPRI43906	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.94	False
Fusarium_oxysporum_VPRI43907	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.97	False
Fusarium_oxysporum_VPRI43909	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	96.99	False
Fusarium_oxysporum_VPRI44079	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	99.97	True
Fusarium_oxysporum_VPRI44080	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.67	False
Fusarium_oxysporum_VPRI44081	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.35	False
Fusarium_oxysporum_VPRI44082	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.37	False
Fusarium_oxysporum_VPRI44083	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.37	False
Fusarium_oxysporum_VPRI44084	Fusarium oxysporum	True	Fusarium_oxysporum_VPRI44084	100.0	False
Fusarium_oxysporum_VPRI44099	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.35	False
Fusarium_oxysporum_VPRI44100	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.36	False
Fusarium_oxysporum_VPRI44101	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.94	False
Fusarium_oxysporum_VPRI44102	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.74	False
Fusarium_oxysporum_VPRI44103	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.77	False
Fusarium_oxysporum_VPRI44104	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.71	False
Fusarium_oxysporum_VPRI44105	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.8	False
Fusarium_oxysporum_VPRI44106	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.83	False
Fusarium_oxysporum_VPRI44107	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.36	False
Fusarium_oxysporum_VPRI44108	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.75	False
Fusarium_oxysporum_VPRI44109	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.85	False
Fusarium_oxysporum_VPRI44200	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.03	False
Fusarium_oxysporum_VPRI44202	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.04	False
Fusarium_oxysporum_VPRI44203	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.73	False
Fusarium_oxysporum_VPRI44207	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.2	False
Fusarium_oxysporum_VPRI44208	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.1	False
Fusarium_oxysporum_VPRI44209	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.09	False
Fusarium_oxysporum_VPRI44210	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.66	False
Fusarium_oxysporum_VPRI44211	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.04	False
Fusarium_oxysporum_VPRI44253	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.81	False
Fusarium_oxysporum_VPRI44254	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.83	False
Fusarium_oxysporum_VPRI44255	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.77	False
Fusarium_oxysporum_VPRI44256	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.47	False
Fusarium_oxysporum_VPRI44257	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.48	False
Fusarium_oxysporum_VPRI44258	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.98	False
Fusarium_oxysporum_VPRI44259	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.54	False
Fusarium_oxysporum_VPRI44260	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.66	False
Fusarium_oxysporum_VPRI44261	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.58	False
Fusarium_oxysporum_VPRI44262	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.66	False
Fusarium_oxysporum_VPRI44263	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.31	False
Fusarium_oxysporum_VPRI44264	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.31	False
Fusarium_oxysporum_VPRI44265	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.31	False
Fusarium_oxysporum_VPRI44266	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.31	False
Fusarium_oxysporum_VPRI44267	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.04	False
Fusarium_oxysporum_VPRI44268	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.22	False
Fusarium_oxysporum_VPRI44269	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.72	False
Fusarium_oxysporum_VPRI44270	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.72	False
Fusarium_oxysporum_VPRI44271	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.79	False
Fusarium_oxysporum_VPRI44272	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.36	False
Fusarium_oxysporum_VPRI44273	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.49	False
Fusarium_oxysporum_VPRI44274	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.47	False
Fusarium_oxysporum_VPRI44275	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.47	False
Fusarium_oxysporum_VPRI44276	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.36	False
Fusarium_oxysporum_VPRI44277	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.53	False
Fusarium_oxysporum_VPRI44278	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.06	False
Fusarium_oxysporum_VPRI44279	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.03	False
Fusarium_oxysporum_VPRI44280	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.0	False
Fusarium_oxysporum_VPRI44281	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.22	False
Fusarium_oxysporum_VPRI44282	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.22	False
Fusarium_oxysporum_VPRI44283	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.04	False
Fusarium_oxysporum_VPRI44284	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.9	False
Fusarium_oxysporum_VPRI44285	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.05	False
Fusarium_oxysporum_VPRI44286	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.49	False
Fusarium_oxysporum_VPRI44287	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.99	False
Fusarium_oxysporum_VPRI44288	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.9	False
Fusarium_oxysporum_VPRI44289	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.95	False
Fusarium_oxysporum_VPRI44290	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.0	False
Fusarium_oxysporum_VPRI44291	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.88	False
Fusarium_oxysporum_VPRI44292	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.89	False
Fusarium_oxysporum_VPRI44293	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.85	False
Fusarium_oxysporum_VPRI44294	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.81	False
Fusarium_oxysporum_VPRI44295	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.04	False
Fusarium_oxysporum_VPRI44296	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.04	False
Fusarium_oxysporum_VPRI44297	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.04	False
Fusarium_oxysporum_VPRI44298	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.04	False
Fusarium_oxysporum_VPRI44299	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.22	False
Fusarium_oxysporum_VPRI44300	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.23	False
Fusarium_oxysporum_VPRI44301	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.04	False
Fusarium_oxysporum_VPRI44302	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.73	False
Fusarium_oxysporum_VPRI44303	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.22	False
Fusarium_oxysporum_VPRI44304	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.22	False
Fusarium_oxysporum_VPRI44305	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.8	False
Fusarium_oxysporum_VPRI44306	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.83	False
Fusarium_oxysporum_VPRI44307	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.9	False
Fusarium_oxysporum_VPRI44308	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.01	False
Fusarium_oxysporum_VPRI44309	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.92	False
Fusarium_oxysporum_VPRI44310	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.87	False
Fusarium_oxysporum_VPRI44311	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.58	False
Fusarium_oxysporum_VPRI44312	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.88	False
Fusarium_oxysporum_VPRI44313	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.7	False
Fusarium_oxysporum_VPRI44314	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.92	False
Fusarium_oxysporum_VPRI44628	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.59	False
Fusarium_oxysporum_VPRI44630	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.58	False
Fusarium_oxysporum_VPRI44634	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.56	False
Fusarium_oxysporum_VPRI44635	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.69	False
Fusarium_oxysporum_VSP-0794	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.31	False
Fusarium_oxysporum_VSP-0916	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.41	False
Fusarium_oxysporum_W2	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.17	False
Fusarium_oxysporum_Yazd2	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.81	False
Fusarium_oxysporum_ZUM2407	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.6	False
Fusarium_oxysporum_cuttings	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.42	False
Fusarium_oxysporum_nonpath2	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.44	False
Fusarium_oxysporum_nonpath5	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.5	False
Fusarium_oxysporum_pin22	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.08	False
Fusarium_oxysporum_race_1	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	98.21	False
Fusarium_oxysporum_race_3	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.63	False
Fusarium_oxysporum_race_4	Fusarium oxysporum	False	Fusarium_oxysporum_VPRI44084	97.42	False
Fusarium_papillatum_NRRL62943	Fusarium papillatum	False	Fusarium_papillatum_NRRL62944	99.97	True
Fusarium_papillatum_NRRL62944	Fusarium papillatum	True	Fusarium_papillatum_NRRL62944	100.0	False
Fusarium_papillatum_NRRL_62944	Fusarium papillatum	False	Fusarium_papillatum_NRRL62944	99.96	True
Fusarium_piperis_CML2186	Fusarium piperis	True	Fusarium_piperis_CML2186	100.0	False
Fusarium_piperis_IMI_366586	Fusarium piperis	False	Fusarium_piperis_CML2186	98.05	False
Fusarium_poae_2516	Fusarium poae	False	Fusarium_poae_IBT_9973	99.16	True
Fusarium_poae_DAOMC_252244	Fusarium poae	False	Fusarium_poae_IBT_9973	99.3	True
Fusarium_poae_FML19	Fusarium poae	False	Fusarium_poae_IBT_9973	99.29	True
Fusarium_poae_FML61	Fusarium poae	False	Fusarium_poae_IBT_9973	99.2	True
Fusarium_poae_Fp133	Fusarium poae	False	Fusarium_poae_IBT_9973	99.31	True
Fusarium_poae_IBT_40006	Fusarium poae	False	Fusarium_poae_IBT_9973	99.25	True
Fusarium_poae_IBT_9924	Fusarium poae	False	Fusarium_poae_IBT_9973	99.33	True
Fusarium_poae_IBT_9928	Fusarium poae	False	Fusarium_poae_IBT_9973	99.3	True
Fusarium_poae_IBT_9973	Fusarium poae	True	Fusarium_poae_IBT_9973	100.0	False
Fusarium_poae_IBT_9988	Fusarium poae	False	Fusarium_poae_IBT_9973	99.29	True
Fusarium_poae_NRRL_26941	Fusarium poae	False	Fusarium_poae_IBT_9973	99.3	True
Fusarium_proliferatum	Fusarium proliferatum	False	Fusarium_proliferatum_FFSC_RH7	94.42	False
Fusarium_proliferatum_31860	Fusarium proliferatum	False	Fusarium_proliferatum_FFSC_RH7	94.39	False
Fusarium_proliferatum_31866	Fusarium proliferatum	False	Fusarium_proliferatum_FFSC_RH7	94.51	False
Fusarium_proliferatum_31915	Fusarium proliferatum	False	Fusarium_proliferatum_FFSC_RH7	94.51	False
Fusarium_proliferatum_66420	Fusarium proliferatum	False	Fusarium_proliferatum_FFSC_RH7	94.39	False
Fusarium_proliferatum_66442	Fusarium proliferatum	False	Fusarium_proliferatum_FFSC_RH7	94.39	False
Fusarium_proliferatum_66451	Fusarium proliferatum	False	Fusarium_proliferatum_FFSC_RH7	94.51	False
Fusarium_proliferatum_CF-295141	Fusarium proliferatum	False	Fusarium_proliferatum_FFSC_RH7	94.51	False
Fusarium_proliferatum_COH1152	Fusarium proliferatum	False	Fusarium_proliferatum_FFSC_RH7	94.5	False
Fusarium_proliferatum_ET1	Fusarium proliferatum	False	Fusarium_proliferatum_FFSC_RH7	94.39	False
Fusarium_proliferatum_FFSC_RH7	Fusarium proliferatum	True	Fusarium_proliferatum_FFSC_RH7	100.0	False
Fusarium_proliferatum_FPI024	Fusarium proliferatum	False	Fusarium_proliferatum_FFSC_RH7	94.39	False
Fusarium_proliferatum_FV32964	Fusarium proliferatum	False	Fusarium_proliferatum_FFSC_RH7	90.27	False
Fusarium_proliferatum_FV32966	Fusarium proliferatum	False	Fusarium_proliferatum_FFSC_RH7	90.02	False
Fusarium_proliferatum_Fol3	Fusarium proliferatum	False	Fusarium_proliferatum_FFSC_RH7	93.88	False
Fusarium_proliferatum_Fp9	Fusarium proliferatum	False	Fusarium_proliferatum_FFSC_RH7	94.39	False
Fusarium_proliferatum_Fp_A8	Fusarium proliferatum	False	Fusarium_proliferatum_FFSC_RH7	94.51	False
Fusarium_proliferatum_Fpro1B7	Fusarium proliferatum	False	Fusarium_proliferatum_FFSC_RH7	94.51	False
