query_asmid	query_species_in	rank	ref_asmid	ref_species	ref_genus	ref_family	ref_order	ref_class	ref_subclass	ref_phylum	ref_subphylum	ani_pct	mash_pval	shared_hashes	significant
GCA_964255695.1_public_SRR14722165_metabat2_bin.16	Leprocaulales sp.	6	GCA_004380135.1_ASM438013v1	Stemphylium vesicarium	Stemphylium	Pleosporaceae	Pleosporales	Dothideomycetes		Ascomycota		66.0414	1.85159e-08	4/10000	True
GCA_964255695.1_public_SRR14722165_metabat2_bin.16	Leprocaulales sp.	7	GCA_022814085.1_ASM2281408v1	Puttea exsequens	Puttea		Lecanorales	Lecanoromycetes		Ascomycota		66.0414	1.09676e-08	4/10000	True
GCA_964255695.1_public_SRR14722165_metabat2_bin.16	Leprocaulales sp.	8	GCA_030406955.1_ASM3040695v1	Beauveria bassiana	Beauveria	Cordycipitaceae	Hypocreales	Sordariomycetes		Ascomycota		66.0414	1.4761e-08	4/10000	True
GCA_964255695.1_public_SRR14722165_metabat2_bin.16	Leprocaulales sp.	9	GCA_030406965.1_ASM3040696v1	Beauveria bassiana	Beauveria	Cordycipitaceae	Hypocreales	Sordariomycetes		Ascomycota		66.0414	1.41617e-08	4/10000	True
GCA_964255695.1_public_SRR14722165_metabat2_bin.16	Leprocaulales sp.	10	GCA_030772495.1_ASM3077249v1	Beauveria bassiana	Beauveria	Cordycipitaceae	Hypocreales	Sordariomycetes		Ascomycota		66.0414	1.57213e-08	4/10000	True
GCA_964255385.1_public_SRR14722086_metabat2_bin.14	Lichinales sp.	1	GCA_000223175.2_ClPasp_1.0	Claviceps paspali	Claviceps	Clavicipitaceae	Hypocreales	Sordariomycetes		Ascomycota		69.3402	6.77761e-18	8/10000	True
GCA_964255385.1_public_SRR14722086_metabat2_bin.14	Lichinales sp.	2	GCA_011319275.2_ASM1131927v2	Echinosphaeria canescens	Echinosphaeria	Helminthosphaeriaceae	Sordariales	Sordariomycetes		Ascomycota		69.3402	7.77136e-18	8/10000	True
GCA_964255385.1_public_SRR14722086_metabat2_bin.14	Lichinales sp.	3	GCA_013168865.1_ASM1316886v1	Claviceps paspali	Claviceps	Clavicipitaceae	Hypocreales	Sordariomycetes		Ascomycota		69.3402	7.21911e-18	8/10000	True
GCA_964255385.1_public_SRR14722086_metabat2_bin.14	Lichinales sp.	4	GCA_013435705.1_ASM1343570v1	Claviceps paspali	Claviceps	Clavicipitaceae	Hypocreales	Sordariomycetes		Ascomycota		69.3402	7.34898e-18	8/10000	True
GCA_964255385.1_public_SRR14722086_metabat2_bin.14	Lichinales sp.	5	GCA_026054615.1_ASM2605461v1	Peltula sp. TS41687	Peltula	Phylliscaceae	Lichinales	Lichinomycetes		Ascomycota		69.3402	5.28264e-18	8/10000	True
GCA_964255385.1_public_SRR14722086_metabat2_bin.14	Lichinales sp.	6	GCA_029300415.1_ASM2930041v1	Ascomycota sp.						Ascomycota		69.3402	2.86744e-18	8/10000	True
GCA_964255385.1_public_SRR14722086_metabat2_bin.14	Lichinales sp.	7	GCA_029606135.1_ASM2960613v1	Paecilomyces variotii	Paecilomyces	Thermoascaceae	Eurotiales	Eurotiomycetes		Ascomycota		69.3402	6.95345e-18	8/10000	True
GCA_964255385.1_public_SRR14722086_metabat2_bin.14	Lichinales sp.	8	GCA_900108815.1_ASM90010881v1	Geosmithia morbida	Geosmithia	Bionectriaceae	Hypocreales	Sordariomycetes		Ascomycota		69.3402	5.3785e-18	8/10000	True
GCA_964255385.1_public_SRR14722086_metabat2_bin.14	Lichinales sp.	9	GCA_900322975.1_Pse_flocc_v1	Pseudozyma flocculosa	Pseudozyma	Ustilaginaceae	Ustilaginales	Ustilaginomycetes		Basidiomycota		69.3402	5.79879e-18	8/10000	True
GCA_964255385.1_public_SRR14722086_metabat2_bin.14	Lichinales sp.	10	GCA_964256205.1_public_SRR14722164_metabat2_bin.2	Lecidea tessellata	Lecidea	Lecideaceae	Lecideales	Lecanoromycetes		Ascomycota		69.3402	3.88191e-18	8/10000	True
GCA_046254935.1_ASM4625493v1	Lobulomycetales sp.	1	GCA_000347475.1_Ppaxilli_v.1.0	Penicillium paxilli	Penicillium	Aspergillaceae	Eurotiales	Eurotiomycetes		Ascomycota		67.1035	2.90398e-11	5/10000	True
GCA_046254935.1_ASM4625493v1	Lobulomycetales sp.	2	GCA_001600595.1_JCM_10691_assembly_v001	Apiotrichum veenhuisii	Apiotrichum	Trichosporonaceae	Trichosporonales	Tremellomycetes		Basidiomycota		67.1035	2.55651e-11	5/10000	True
GCA_046254935.1_ASM4625493v1	Lobulomycetales sp.	3	GCA_003690965.1_ASM369096v1	Venturia pyrina	Venturia	Venturiaceae	Venturiales	Dothideomycetes		Ascomycota		67.1035	2.97651e-11	5/10000	True
GCA_046254935.1_ASM4625493v1	Lobulomycetales sp.	4	GCA_021527695.1_ASM2152769v1	Naematelia aurantialba	Naematelia	Naemateliaceae	Tremellales	Tremellomycetes		Basidiomycota		67.1035	1.33101e-11	5/10000	True
GCA_046254935.1_ASM4625493v1	Lobulomycetales sp.	5	GCA_030557545.1_ASM3055754v1	Ogataea salicorniae	Ogataea	Pichiaceae	Pichiales	Pichiomycetes		Ascomycota		67.1035	5.56012e-12	5/10000	True
GCA_046254935.1_ASM4625493v1	Lobulomycetales sp.	6	GCA_030583405.1_ASM3058340v1	Sugiyamaella americana	Sugiyamaella	Trichomonascaceae	Dipodascales	Dipodascomycetes		Ascomycota		67.1035	8.22012e-12	5/10000	True
GCA_046254935.1_ASM4625493v1	Lobulomycetales sp.	7	GCA_033032055.1_ASM3303205v1	Naematelia aurantialba	Naematelia	Naemateliaceae	Tremellales	Tremellomycetes		Basidiomycota		67.1035	1.24285e-11	5/10000	True
GCA_046254935.1_ASM4625493v1	Lobulomycetales sp.	8	GCA_033032605.1_ASM3303260v1	Naematelia aurantialba	Naematelia	Naemateliaceae	Tremellales	Tremellomycetes		Basidiomycota		67.1035	1.23035e-11	5/10000	True
GCA_046254935.1_ASM4625493v1	Lobulomycetales sp.	9	GCA_000151005.2_ASM15100v2	Histoplasma capsulatum	Histoplasma	Ajellomycetaceae	Onygenales	Eurotiomycetes		Ascomycota		66.0414	7.76432e-09	4/10000	True
GCA_046254935.1_ASM4625493v1	Lobulomycetales sp.	10	GCA_000151035.1_ASM15103v1	Histoplasma capsulatum	Histoplasma	Ajellomycetaceae	Onygenales	Eurotiomycetes		Ascomycota		66.0414	7.96298e-09	4/10000	True
GCA_003709005.1_ASM370900v1	Magnaporthales sp. P1609	1	GCA_041721605.1_FAFU-Ppen-JC-1-v1.0	Pyricularia penniseti	Pyricularia	Pyriculariaceae	Magnaporthales	Sordariomycetes		Ascomycota		99.9683	0	9868/10000	True
GCA_003709005.1_ASM370900v1	Magnaporthales sp. P1609	2	GCA_047323865.1_ASM4732386v1	Pyricularia oryzae	Pyricularia	Pyriculariaceae	Magnaporthales	Sordariomycetes		Ascomycota		85.6170	0	250/10000	True
GCA_003709005.1_ASM370900v1	Magnaporthales sp. P1609	3	GCA_046718435.1_UK_UFVPY232	Pyricularia oryzae	Pyricularia	Pyriculariaceae	Magnaporthales	Sordariomycetes		Ascomycota		85.3095	0	234/10000	True
GCA_003709005.1_ASM370900v1	Magnaporthales sp. P1609	4	GCA_047323855.1_ASM4732385v1	Pyricularia oryzae	Pyricularia	Pyriculariaceae	Magnaporthales	Sordariomycetes		Ascomycota		85.3095	0	234/10000	True
GCA_003709005.1_ASM370900v1	Magnaporthales sp. P1609	5	GCA_004337975.1_PspLS	Pyricularia sp. CBS 133598	Pyricularia	Pyriculariaceae	Magnaporthales	Sordariomycetes		Ascomycota		85.2090	0	229/10000	True
GCA_003709005.1_ASM370900v1	Magnaporthales sp. P1609	6	GCA_048987255.1_ASM4898725v1	Pyricularia oryzae	Pyricularia	Pyriculariaceae	Magnaporthales	Sordariomycetes		Ascomycota		85.2090	0	229/10000	True
GCA_003709005.1_ASM370900v1	Magnaporthales sp. P1609	7	GCA_019328425.1_ASM1932842v1	Pyricularia sp. 18-2	Pyricularia	Pyriculariaceae	Magnaporthales	Sordariomycetes		Ascomycota		85.1886	0	228/10000	True
GCA_003709005.1_ASM370900v1	Magnaporthales sp. P1609	8	GCA_047323795.1_ASM4732379v1	Pyricularia oryzae	Pyricularia	Pyriculariaceae	Magnaporthales	Sordariomycetes		Ascomycota		85.0854	0	223/10000	True
GCA_003709005.1_ASM370900v1	Magnaporthales sp. P1609	9	GCA_047370945.1_UK_UFVPY210	Pyricularia grisea	Pyricularia	Pyriculariaceae	Magnaporthales	Sordariomycetes		Ascomycota		85.0644	0	222/10000	True
GCA_003709005.1_ASM370900v1	Magnaporthales sp. P1609	10	GCA_002924785.1_ASM292478v1	Pyricularia oryzae	Pyricularia	Pyriculariaceae	Magnaporthales	Sordariomycetes		Ascomycota		85.0223	0	220/10000	True
GCA_963379275.1_SMGC_7566_bin.1_MetaWRAP_v1.2.1_MAG	Malasseziomycetes sp.	1	GCA_001600795.1_JCM_11963_assembly_v001	Malassezia japonica	Malassezia	Malasseziaceae	Malasseziales	Malasseziomycetes		Basidiomycota		74.3619	4.86208e-70	23/10000	True
GCA_963379275.1_SMGC_7566_bin.1_MetaWRAP_v1.2.1_MAG	Malasseziomycetes sp.	2	GCA_937888215.1_SRR3185024_bin.1_CONCOCT_v1.1_MAG	uncultured Malasseziomycetes				Malasseziomycetes		Basidiomycota		74.3619	1.90695e-70	23/10000	True
GCA_963379275.1_SMGC_7566_bin.1_MetaWRAP_v1.2.1_MAG	Malasseziomycetes sp.	3	GCF_029542785.1_ASM2954278v1	Malassezia japonica	Malassezia	Malasseziaceae	Malasseziales	Malasseziomycetes		Basidiomycota		74.3619	5.36423e-70	23/10000	True
GCA_963379275.1_SMGC_7566_bin.1_MetaWRAP_v1.2.1_MAG	Malasseziomycetes sp.	4	GCA_900149135.1_Msy_KS292_June2015	Malassezia sympodialis	Malassezia	Malasseziaceae	Malasseziales	Malasseziomycetes		Basidiomycota		74.1507	5.27772e-67	22/10000	True
GCA_963379275.1_SMGC_7566_bin.1_MetaWRAP_v1.2.1_MAG	Malasseziomycetes sp.	5	GCA_900149165.1_Msy_KS327_June2015	Malassezia sympodialis	Malassezia	Malasseziaceae	Malasseziales	Malasseziomycetes		Basidiomycota		74.1507	6.43216e-67	22/10000	True
GCA_963379275.1_SMGC_7566_bin.1_MetaWRAP_v1.2.1_MAG	Malasseziomycetes sp.	6	GCF_000349305.1_ASM34930v2	Malassezia sympodialis	Malassezia	Malasseziaceae	Malasseziales	Malasseziomycetes		Basidiomycota		74.1507	4.63831e-67	22/10000	True
GCA_963379275.1_SMGC_7566_bin.1_MetaWRAP_v1.2.1_MAG	Malasseziomycetes sp.	7	GCA_900149155.1_Msy_KS024_June2015	Malassezia sympodialis	Malassezia	Malasseziaceae	Malasseziales	Malasseziomycetes		Basidiomycota		73.9297	1.36618e-63	21/10000	True
GCA_963379275.1_SMGC_7566_bin.1_MetaWRAP_v1.2.1_MAG	Malasseziomycetes sp.	8	GCA_900149175.1_Msy_KS004_June2015	Malassezia sympodialis	Malassezia	Malasseziaceae	Malasseziales	Malasseziomycetes		Basidiomycota		73.9297	1.31502e-63	21/10000	True
GCA_963379275.1_SMGC_7566_bin.1_MetaWRAP_v1.2.1_MAG	Malasseziomycetes sp.	9	GCA_029542885.1_ASM2954288v1	Malassezia caprae	Malassezia	Malasseziaceae	Malasseziales	Malasseziomycetes		Basidiomycota		73.6978	3.14155e-60	20/10000	True
GCA_963379275.1_SMGC_7566_bin.1_MetaWRAP_v1.2.1_MAG	Malasseziomycetes sp.	10	GCA_029542945.1_ASM2954294v1	Malassezia obtusa	Malassezia	Malasseziaceae	Malasseziales	Malasseziomycetes		Basidiomycota		73.6978	5.43283e-60	20/10000	True
GCA_018606675.1_ASM1860667v1	Malasseziomycetes sp.	1	GCA_036584355.1_ASM3658435v1	Malassezia globosa	Malassezia	Malasseziaceae	Malasseziales	Malasseziomycetes		Basidiomycota		80.3295	0	81/10000	True
GCA_018606675.1_ASM1860667v1	Malasseziomycetes sp.	2	GCA_036584375.1_ASM3658437v1	Malassezia globosa	Malassezia	Malasseziaceae	Malasseziales	Malasseziomycetes		Basidiomycota		80.3295	0	81/10000	True
GCA_018606675.1_ASM1860667v1	Malasseziomycetes sp.	3	GCA_051944015.2_ASM5194401v2	Malassezia globosa	Malassezia	Malasseziaceae	Malasseziales	Malasseziomycetes		Basidiomycota		80.2708	0	80/10000	True
GCA_018606675.1_ASM1860667v1	Malasseziomycetes sp.	4	GCA_937879915.1_SRR1647000_bin.0_CONCOCT_v1.1_MAG	Malassezia globosa	Malassezia	Malasseziaceae	Malasseziales	Malasseziomycetes		Basidiomycota		80.1512	0	78/10000	True
GCA_018606675.1_ASM1860667v1	Malasseziomycetes sp.	5	GCA_001264795.1_ASM126479v1	Malassezia globosa	Malassezia	Malasseziaceae	Malasseziales	Malasseziomycetes		Basidiomycota		80.0902	0	77/10000	True
GCA_018606675.1_ASM1860667v1	Malasseziomycetes sp.	6	GCA_036584385.1_ASM3658438v1	Malassezia globosa	Malassezia	Malasseziaceae	Malasseziales	Malasseziomycetes		Basidiomycota		80.0902	0	77/10000	True
GCA_018606675.1_ASM1860667v1	Malasseziomycetes sp.	7	GCA_036584425.1_ASM3658442v1	Malassezia globosa	Malassezia	Malasseziaceae	Malasseziales	Malasseziomycetes		Basidiomycota		80.0284	0	76/10000	True
GCA_018606675.1_ASM1860667v1	Malasseziomycetes sp.	8	GCA_051943975.2_ASM5194397v2	Malassezia globosa	Malassezia	Malasseziaceae	Malasseziales	Malasseziomycetes		Basidiomycota		80.0284	0	76/10000	True
GCA_018606675.1_ASM1860667v1	Malasseziomycetes sp.	9	GCA_030826665.1_ASM3082666v1	Malassezia globosa	Malassezia	Malasseziaceae	Malasseziales	Malasseziomycetes		Basidiomycota		79.7729	0	72/10000	True
GCA_018606675.1_ASM1860667v1	Malasseziomycetes sp.	10	GCA_010232095.1_ASM1023209v1	Malassezia globosa	Malassezia	Malasseziaceae	Malasseziales	Malasseziomycetes		Basidiomycota		79.2158	8.04226e-317	64/10000	True
GCA_033819885.2_DUKE_Aeri_2.0	Microbotryomycetes sp. JL201	1	GCA_054471015.1_ASM5447101v1	Saccharomycotina sp. YJ-2025b						Ascomycota		75.7795	2.27354e-87	31/10000	True
GCA_033819885.2_DUKE_Aeri_2.0	Microbotryomycetes sp. JL201	2	GCA_052696405.1_DUKE_Asor_1.0	Microbotryomycetes sp. NB124-2				Microbotryomycetes		Basidiomycota		75.4629	8.21905e-81	29/10000	True
GCA_033819885.2_DUKE_Aeri_2.0	Microbotryomycetes sp. JL201	3	GCA_033819875.2_DUKE_Acar_2.0	Microbotryomycetes sp. JL221				Microbotryomycetes		Basidiomycota		71.2691	1.49255e-29	12/10000	True
GCA_033819885.2_DUKE_Aeri_2.0	Microbotryomycetes sp. JL201	4	GCA_001541205.1_Rhosp1	Rhodotorula sp. JG-1b	Rhodotorula	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes		Basidiomycota		69.3402	9.04997e-19	8/10000	True
GCA_033819885.2_DUKE_Aeri_2.0	Microbotryomycetes sp. JL201	5	GCA_022702645.1_MinSalD	Microbotryum intermedium	Microbotryum	Microbotryaceae	Microbotryales	Microbotryomycetes		Basidiomycota		69.3402	1.80084e-18	8/10000	True
GCA_033819885.2_DUKE_Aeri_2.0	Microbotryomycetes sp. JL201	6	GCA_963379285.1_SMGC_7569_bin.1_MetaWRAP_v1.2.1_MAG	Rhodotorula sp. JG-1b	Rhodotorula	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes		Basidiomycota		69.3402	5.39125e-19	8/10000	True
GCA_033819885.2_DUKE_Aeri_2.0	Microbotryomycetes sp. JL201	7	GCA_015529785.1_UCR_MvertNRRL2611_1.0	Podila verticillata	Podila	Mortierellaceae	Mortierellales	Mortierellomycetes		Mortierellomycota		68.7048	2.32825e-15	7/10000	True
GCA_033819885.2_DUKE_Aeri_2.0	Microbotryomycetes sp. JL201	8	GCA_025603085.1_LANL_1351_123_1.0	Podila verticillata	Podila	Mortierellaceae	Mortierellales	Mortierellomycetes		Mortierellomycota		68.7048	2.65736e-15	7/10000	True
GCA_033819885.2_DUKE_Aeri_2.0	Microbotryomycetes sp. JL201	9	GCA_050403085.1_Rt_araucariae_JCM3770v1	Rhodotorula araucariae	Rhodotorula	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes		Basidiomycota		68.7048	3.54158e-16	7/10000	True
GCA_033819885.2_DUKE_Aeri_2.0	Microbotryomycetes sp. JL201	10	GCA_050403285.1_S_blumeae_JCM10212v1	Sporobolomyces blumeae	Sporobolomyces	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes		Basidiomycota		68.7048	3.69917e-16	7/10000	True
GCA_033819875.2_DUKE_Acar_2.0	Microbotryomycetes sp. JL221	1	GCA_033819885.2_DUKE_Aeri_2.0	Microbotryomycetes sp. JL201				Microbotryomycetes		Basidiomycota		71.2691	1.49255e-29	12/10000	True
GCA_033819875.2_DUKE_Acar_2.0	Microbotryomycetes sp. JL221	2	GCA_052696405.1_DUKE_Asor_1.0	Microbotryomycetes sp. NB124-2				Microbotryomycetes		Basidiomycota		70.8553	9.88653e-27	11/10000	True
GCA_033819875.2_DUKE_Acar_2.0	Microbotryomycetes sp. JL221	3	GCA_054471015.1_ASM5447101v1	Saccharomycotina sp. YJ-2025b						Ascomycota		70.8553	8.32917e-27	11/10000	True
GCA_033819875.2_DUKE_Acar_2.0	Microbotryomycetes sp. JL221	4	GCA_013177575.1_ASM1317757v1	Candida sojae	Candida	Debaryomycetaceae	Serinales	Pichiomycetes		Ascomycota		70.4019	2.01861e-24	10/10000	True
GCA_033819875.2_DUKE_Acar_2.0	Microbotryomycetes sp. JL221	5	GCA_030582655.1_ASM3058265v1	Candida sojae	Candida	Debaryomycetaceae	Serinales	Pichiomycetes		Ascomycota		70.4019	1.06393e-24	10/10000	True
GCA_033819875.2_DUKE_Acar_2.0	Microbotryomycetes sp. JL221	6	GCA_982397275.1_T33-F	Mixia osmundae	Mixia	Mixiaceae	Mixiales	Mixiomycetes		Basidiomycota		69.9006	6.43321e-21	9/10000	True
GCA_033819875.2_DUKE_Acar_2.0	Microbotryomycetes sp. JL221	7	GCA_000328385.1_Cuti_1.0	Williopsis jadinii	Williopsis	Wickerhamomycetaceae	Phaffomycetales	Saccharomycetes		Ascomycota		69.3402	2.84507e-19	8/10000	True
GCA_033819875.2_DUKE_Acar_2.0	Microbotryomycetes sp. JL221	8	GCA_019239295.1_ASM1923929v1	Candida tropicalis	Candida	Debaryomycetaceae	Serinales	Pichiomycetes		Ascomycota		69.3402	4.34736e-19	8/10000	True
GCA_033819875.2_DUKE_Acar_2.0	Microbotryomycetes sp. JL221	9	GCA_022817945.1_ASM2281794v1	Nakazawaea ishiwadae	Nakazawaea	Pachysolenaceae	Alaninales	Pichiomycetes		Ascomycota		69.3402	1.65745e-19	8/10000	True
GCA_033819875.2_DUKE_Acar_2.0	Microbotryomycetes sp. JL221	10	GCA_030490795.1_ASM3049079v1	Saccharomycopsis sp. yHQL182	Saccharomycopsis	Saccharomycopsidaceae	Ascoideales	Saccharomycetes		Ascomycota		69.3402	4.44166e-19	8/10000	True
GCA_052696405.1_DUKE_Asor_1.0	Microbotryomycetes sp. NB124-2	1	GCA_054471015.1_ASM5447101v1	Saccharomycotina sp. YJ-2025b						Ascomycota		98.0565	0	4980/10000	True
GCA_052696405.1_DUKE_Asor_1.0	Microbotryomycetes sp. NB124-2	2	GCA_033819885.2_DUKE_Aeri_2.0	Microbotryomycetes sp. JL201				Microbotryomycetes		Basidiomycota		75.4629	8.21905e-81	29/10000	True
GCA_052696405.1_DUKE_Asor_1.0	Microbotryomycetes sp. NB124-2	3	GCA_050403285.1_S_blumeae_JCM10212v1	Sporobolomyces blumeae	Sporobolomyces	Sporidiobolaceae	Sporidiobolales	Microbotryomycetes		Basidiomycota		71.6498	3.18303e-32	13/10000	True
GCA_052696405.1_DUKE_Asor_1.0	Microbotryomycetes sp. NB124-2	4	GCA_003665825.1_ASM366582v1	Microbotryum silenes-acaulis	Microbotryum	Microbotryaceae	Microbotryales	Microbotryomycetes		Basidiomycota		71.2691	1.58462e-28	12/10000	True
GCA_052696405.1_DUKE_Asor_1.0	Microbotryomycetes sp. NB124-2	5	GCA_009602455.1_MvCa-Vir-1441-A1-R1	Microbotryum violaceum	Microbotryum	Microbotryaceae	Microbotryales	Microbotryomycetes		Basidiomycota		71.2691	1.21175e-28	12/10000	True
GCA_052696405.1_DUKE_Asor_1.0	Microbotryomycetes sp. NB124-2	6	GCA_014805725.1_ASM1480572v1	Microbotryum silenes-dioicae	Microbotryum	Microbotryaceae	Microbotryales	Microbotryomycetes		Basidiomycota		71.2691	2.76111e-28	12/10000	True
GCA_052696405.1_DUKE_Asor_1.0	Microbotryomycetes sp. NB124-2	7	GCA_049639005.1_MPbarcode50	Microbotryum superbum	Microbotryum	Microbotryaceae	Microbotryales	Microbotryomycetes		Basidiomycota		71.2691	6.18092e-28	12/10000	True
GCA_052696405.1_DUKE_Asor_1.0	Microbotryomycetes sp. NB124-2	8	GCA_049639085.1_Mv-sup-1065-A1	Microbotryum superbum	Microbotryum	Microbotryaceae	Microbotryales	Microbotryomycetes		Basidiomycota		71.2691	1.03865e-27	12/10000	True
GCA_052696405.1_DUKE_Asor_1.0	Microbotryomycetes sp. NB124-2	9	GCA_900013405.1_MvSv-1253-A2-R1	Microbotryum violaceum	Microbotryum	Microbotryaceae	Microbotryales	Microbotryomycetes		Basidiomycota		71.2691	7.7537e-29	12/10000	True
GCA_052696405.1_DUKE_Asor_1.0	Microbotryomycetes sp. NB124-2	10	GCA_900015475.1_MvSof-1269-A2-R1	Microbotryum saponariae	Microbotryum	Microbotryaceae	Microbotryales	Microbotryomycetes		Basidiomycota		71.2691	1.31283e-28	12/10000	True
GCA_032191455.1_ICIPE_MspMB_1.0	Microsporidia sp. MB	1	GCA_050230985.1_KEMRI_ICIPE_ABN394	Microsporidia sp. MB						Microsporidia		98.5171	0	5778/10000	True
GCA_032191455.1_ICIPE_MspMB_1.0	Microsporidia sp. MB	2	GCA_049634765.1_KEMRI_ICIPE_Tes0708gam	Microsporidia sp. MB						Microsporidia		98.3354	0	5444/10000	True
GCA_032191455.1_ICIPE_MspMB_1.0	Microsporidia sp. MB	3	GCA_049634785.1_KEMRI_ICIPE_Tes094gam	Microsporidia sp. MB						Microsporidia		98.2465	0	5290/10000	True
GCA_032191455.1_ICIPE_MspMB_1.0	Microsporidia sp. MB	4	GCA_056153265.1_UG_MB_1.1	Microsporidia sp. MB						Microsporidia		97.2151	0	3862/10000	True
GCA_032191455.1_ICIPE_MspMB_1.0	Microsporidia sp. MB	5	GCA_027248725.1_ASM2724872v1	Piromyces sp.	Piromyces	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		67.1035	1.04759e-12	5/10000	True
GCA_032191455.1_ICIPE_MspMB_1.0	Microsporidia sp. MB	6	GCA_963971245.1_glClaNorv1.1	Cladonia rubrotincta	Cladonia	Cladoniaceae	Lecanorales	Lecanoromycetes		Ascomycota		67.1035	8.22616e-13	5/10000	True
GCA_032191455.1_ICIPE_MspMB_1.0	Microsporidia sp. MB	7	GCA_000469055.2_ASM46905v2	Austropuccinia psidii	Austropuccinia	Sphaerophragmiaceae	Pucciniales	Pucciniomycetes		Basidiomycota		66.0414	7.30458e-10	4/10000	True
GCA_032191455.1_ICIPE_MspMB_1.0	Microsporidia sp. MB	8	GCA_001593155.1_ASM159315v1	Rhizophagus irregularis	Rhizophagus	Glomeraceae	Glomerales	Glomeromycetes		Glomeromycota		66.0414	6.39298e-10	4/10000	True
GCA_032191455.1_ICIPE_MspMB_1.0	Microsporidia sp. MB	9	GCA_023105745.2_Au3_v3_hapA	Austropuccinia psidii	Austropuccinia	Sphaerophragmiaceae	Pucciniales	Pucciniomycetes		Basidiomycota		66.0414	7.43008e-10	4/10000	True
GCA_032191455.1_ICIPE_MspMB_1.0	Microsporidia sp. MB	10	GCA_027248425.1_ASM2724842v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		66.0414	5.17735e-10	4/10000	True
GCA_049634765.1_KEMRI_ICIPE_Tes0708gam	Microsporidia sp. MB	1	GCA_049634785.1_KEMRI_ICIPE_Tes094gam	Microsporidia sp. MB						Microsporidia		98.4341	0	5622/10000	True
GCA_049634765.1_KEMRI_ICIPE_Tes0708gam	Microsporidia sp. MB	2	GCA_032191455.1_ICIPE_MspMB_1.0	Microsporidia sp. MB						Microsporidia		98.3354	0	5444/10000	True
GCA_049634765.1_KEMRI_ICIPE_Tes0708gam	Microsporidia sp. MB	3	GCA_050230985.1_KEMRI_ICIPE_ABN394	Microsporidia sp. MB						Microsporidia		98.0443	0	4961/10000	True
GCA_049634765.1_KEMRI_ICIPE_Tes0708gam	Microsporidia sp. MB	4	GCA_056153265.1_UG_MB_1.1	Microsporidia sp. MB						Microsporidia		97.8221	0	4630/10000	True
GCA_049634765.1_KEMRI_ICIPE_Tes0708gam	Microsporidia sp. MB	5	GCA_027248725.1_ASM2724872v1	Piromyces sp.	Piromyces	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		70.4019	1.95168e-26	10/10000	True
GCA_049634765.1_KEMRI_ICIPE_Tes0708gam	Microsporidia sp. MB	6	GCA_027248425.1_ASM2724842v1	Neocallimastix californiae	Neocallimastix	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		69.3402	1.28764e-20	8/10000	True
GCA_049634765.1_KEMRI_ICIPE_Tes0708gam	Microsporidia sp. MB	7	GCA_027248545.1_ASM2724854v1	Piromyces sp.	Piromyces	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		69.3402	1.27892e-20	8/10000	True
GCA_049634765.1_KEMRI_ICIPE_Tes0708gam	Microsporidia sp. MB	8	GCA_037055185.1_ASM3705518v1	Capillidium rhysosporum	Capillidium	Capillidiaceae	Entomophthorales	Entomophthoromycetes		Entomophthoromycota		69.3402	1.08188e-20	8/10000	True
GCA_049634765.1_KEMRI_ICIPE_Tes0708gam	Microsporidia sp. MB	9	GCA_027248365.1_ASM2724836v1	Piromyces sp.	Piromyces	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		68.7048	9.28527e-18	7/10000	True
GCA_049634765.1_KEMRI_ICIPE_Tes0708gam	Microsporidia sp. MB	10	GCA_027248865.1_ASM2724886v1	Piromyces sp.	Piromyces	Neocallimastigaceae	Neocallimastigales	Neocallimastigomycetes		Neocallimastigomycota		68.7048	9.83978e-18	7/10000	True
GCA_049634785.1_KEMRI_ICIPE_Tes094gam	Microsporidia sp. MB	1	GCA_049634765.1_KEMRI_ICIPE_Tes0708gam	Microsporidia sp. MB						Microsporidia		98.4341	0	5622/10000	True
